date,cid,industry,amount
2014/9/1,東南科技大學,工業管理科,48
2014/9/1,東南科技大學,工業管理系,224
2014/9/1,東南科技大學,工業管理研究所,32
2014/9/1,東南科技大學,資訊科技系,269
2014/9/1,東南科技大學,資訊管理系,422
2014/9/1,東南科技大學,資訊管理系,105
2014/9/1,東南科技大學,電機工程系,235
2014/9/1,東南科技大學,電機工程研究所,23
2014/9/1,東南科技大學,電子工程系,318
2014/9/1,東南科技大學,電子工程系,29
2014/9/1,東南科技大學,機械工程系,466
2014/9/1,東南科技大學,機械工程系,51
2014/9/1,東南科技大學,機械工程研究所,24
2014/9/1,東南科技大學,機械工程研究所,24
2014/9/1,東南科技大學,機電科技學系,46
2014/9/1,東南科技大學,營建與空間設計系,310
2014/9/1,東南科技大學,營建與空間設計系,65
2014/9/1,東南科技大學,營建與空間設計系營建科技與防災碩士班,48
2014/9/1,東南科技大學,營建與空間設計系營建科技與防災碩士在職專班,44
2014/9/1,東南科技大學,環境工程系,214
2014/9/1,東南科技大學,環境工程系,31
2014/9/1,東南科技大學,能源與冷凍空調工程系,270
2014/9/1,東南科技大學,餐旅管理系,689
2014/9/1,東南科技大學,餐旅管理系,113
2014/9/1,東南科技大學,觀光與生態旅遊系,421
2014/9/1,東南科技大學,觀光與生態旅遊系,26
2014/9/1,東南科技大學,休閒事業管理系,874
2014/9/1,東南科技大學,休閒事業管理系,125
2014/9/1,德明財經科技大學,應用外語系,444
2014/9/1,德明財經科技大學,應用外語系,205
2014/9/1,德明財經科技大學,多媒體設計系,379
2014/9/1,德明財經科技大學,多媒體設計系,214
2014/9/1,德明財經科技大學,會計資訊系,618
2014/9/1,德明財經科技大學,會計資訊系,18
2014/9/1,德明財經科技大學,企業管理科,1
2014/9/1,德明財經科技大學,企業管理系,630
2014/9/1,德明財經科技大學,企業管理系,363
2014/9/1,德明財經科技大學,國際貿易系,581
2014/9/1,德明財經科技大學,國際貿易系,146
2014/9/1,德明財經科技大學,財務金融學系,635
2014/9/1,德明財經科技大學,財務金融學系,225
2014/9/1,德明財經科技大學,財務金融學系理財與稅務管理碩士班,18
2014/9/1,德明財經科技大學,保險金融管理系,443
2014/9/1,德明財經科技大學,保險金融管理系,28
2014/9/1,德明財經科技大學,財政稅務系,671
2014/9/1,德明財經科技大學,財政稅務系,5
2014/9/1,德明財經科技大學,行銷管理系,1002
2014/9/1,德明財經科技大學,行銷管理系,236
2014/9/1,德明財經科技大學,行銷管理系碩士班,23
2014/9/1,德明財經科技大學,行銷管理系碩士在職專班,18
2014/9/1,德明財經科技大學,流通管理系,431
2014/9/1,德明財經科技大學,流通管理系,93
2014/9/1,德明財經科技大學,流通管理系碩士班,15
2014/9/1,德明財經科技大學,不動產投資與經營學位學程,149
2014/9/1,德明財經科技大學,連鎖加盟經營管理學位學程,404
2014/9/1,德明財經科技大學,資訊科技系,421
2014/9/1,德明財經科技大學,資訊科技系,53
2014/9/1,德明財經科技大學,資訊管理系,436
2014/9/1,德明財經科技大學,資訊管理系,240
2014/9/1,德明財經科技大學,資訊管理系碩士班,2
2014/9/1,德明財經科技大學,資訊管理系碩士在職專班,34
2014/9/1,明道大學,課程與教學研究所,34
2014/9/1,明道大學,課程與教學研究所在職專班,41
2014/9/1,明道大學,中國文學學系,134
2014/9/1,明道大學,中國文學學系,5
2014/9/1,明道大學,國學研究所,66
2014/9/1,明道大學,國學研究所博士班,8
2014/9/1,明道大學,應用英語學系,179
2014/9/1,明道大學,應用英語學系,36
2014/9/1,明道大學,應用日語學系,316
2014/9/1,明道大學,應用日語學系,89
2014/9/1,明道大學,時尚造形學系,329
2014/9/1,明道大學,時尚造形學系,115
2014/9/1,明道大學,數位設計學系,233
2014/9/1,明道大學,數位設計學系,88
2014/9/1,明道大學,設計學院碩士班,25
2014/9/1,明道大學,資訊傳播學系,177
2014/9/1,明道大學,資訊傳播學系,84
2014/9/1,明道大學,資訊傳播學系碩士班,20
2014/9/1,明道大學,企業管理學系,148
2014/9/1,明道大學,企業管理學系,89
2014/9/1,明道大學,企業管理學系碩士班,20
2014/9/1,明道大學,管理學士學位學程,5
2014/9/1,明道大學,財務金融學系,171
2014/9/1,明道大學,財務金融學系,42
2014/9/1,明道大學,行銷與物流學系,169
2014/9/1,明道大學,行銷與物流學系,81
2014/9/1,明道大學,管理學院企業高階管理碩士班,30
2014/9/1,明道大學,生物科技學系,104
2014/9/1,明道大學,生物科技學系,8
2014/9/1,明道大學,光電能源系統產業碩士專班,2
2014/9/1,明道大學,僑生專班-光電暨能源工程學系,5
2014/9/1,明道大學,光電暨能源工程學系,16
2014/9/1,明道大學,材料與能源工程學系,270
2014/9/1,明道大學,材料與能源工程學系碩士班,25
2014/9/1,明道大學,景觀設計學系,53
2014/9/1,明道大學,景觀與環境設計學系,297
2014/9/1,明道大學,景觀與環境設計學系,33
2014/9/1,明道大學,綠環境設計學系,24
2014/9/1,明道大學,精緻農業學系,230
2014/9/1,明道大學,精緻農業學系,51
2014/9/1,明道大學,僑生專班-餐旅管理學系,10
2014/9/1,明道大學,餐旅管理學系,499
2014/9/1,明道大學,餐旅管理學系,572
2014/9/1,明道大學,休閒保健學系,401
2014/9/1,明道大學,休閒保健學系,341
2014/9/1,康寧大學,應用外語學系,176
2014/9/1,康寧大學,應用外語學系(四技),13
2014/9/1,康寧大學,應用外語學系,42
2014/9/1,康寧大學,應用外語學系(所）,35
2014/9/1,康寧大學,應用外語學系(所）,33
2014/9/1,康寧大學,時尚造型設計學系,46
2014/9/1,康寧大學,時尚造型設計學系,69
2014/9/1,康寧大學,資訊傳播學系,111
2014/9/1,康寧大學,資訊傳播學系,47
2014/9/1,康寧大學,資訊傳播學系(所）,36
2014/9/1,康寧大學,資訊傳播學系(所）,43
2014/9/1,康寧大學,企業管理學系,47
2014/9/1,康寧大學,企業管理學系(四技),39
2014/9/1,康寧大學,企業管理學系,29
2014/9/1,康寧大學,企業管理學系(所）,41
2014/9/1,康寧大學,企業管理學系(所）,63
2014/9/1,康寧大學,運籌與科技管理學系,1
2014/9/1,康寧大學,運籌與科技管理學系,1
2014/9/1,康寧大學,數位應用學系,78
2014/9/1,康寧大學,數位應用學系(四技),6
2014/9/1,康寧大學,數位應用學系,2
2014/9/1,康寧大學,數位應用學系(所）,24
2014/9/1,康寧大學,資產管理與城市規劃學系(所),1
2014/9/1,康寧大學,健康照護管理學系,146
2014/9/1,康寧大學,健康照護管理學系,74
2014/9/1,康寧大學,餐飲管理學系,113
2014/9/1,康寧大學,餐飲管理學系(四技),55
2014/9/1,康寧大學,餐飲管理學系,54
2014/9/1,康寧大學,餐飲管理學系(所）,28
2014/9/1,康寧大學,休閒管理學系,262
2014/9/1,康寧大學,休閒管理學系(四技),6
2014/9/1,康寧大學,休閒管理學系,117
2014/9/1,康寧大學,休閒管理學系(所）,35
2014/9/1,康寧大學,休閒管理學系(所）,42
2014/9/1,康寧大學,化_品應用與管理學系,2
2014/9/1,康寧大學,保健美容學系,65
2014/9/1,康寧大學,保健美容學系,22
2014/9/1,康寧大學,休閒資源暨綠色產業學系(所),1
2014/9/1,南開科技大學,應用外語系,215
2014/9/1,南開科技大學,應用外語系,178
2014/9/1,南開科技大學,文化創意與設計系,264
2014/9/1,南開科技大學,文化創意與設計系,107
2014/9/1,南開科技大學,雙軌訓練旗艦計畫-企業管理系,7
2014/9/1,南開科技大學,企業管理系,163
2014/9/1,南開科技大學,企業管理系,124
2014/9/1,南開科技大學,財務管理系,62
2014/9/1,南開科技大學,財務管理系,5
2014/9/1,南開科技大學,行銷與流通管理系,134
2014/9/1,南開科技大學,行銷與流通管理系,55
2014/9/1,南開科技大學,工業管理系,156
2014/9/1,南開科技大學,工業管理系,174
2014/9/1,南開科技大學,工業管理系,48
2014/9/1,南開科技大學,資訊管理系,214
2014/9/1,南開科技大學,資訊管理系,115
2014/9/1,南開科技大學,多媒體動畫應用系,217
2014/9/1,南開科技大學,數位生活創意系,170
2014/9/1,南開科技大學,數位生活創意系,6
2014/9/1,南開科技大學,電子工程系,173
2014/9/1,南開科技大學,電子工程系,53
2014/9/1,南開科技大學,電子工程系電腦遊戲設計組,126
2014/9/1,南開科技大學,電子工程系應用電子組,87
2014/9/1,南開科技大學,電子工程系,3
2014/9/1,南開科技大學,電子工程系電腦遊戲設計組,33
2014/9/1,南開科技大學,電子工程系碩士班,18
2014/9/1,南開科技大學,電子工程系碩士班,28
2014/9/1,南開科技大學,自動化工程系,178
2014/9/1,南開科技大學,自動化工程系,190
2014/9/1,南開科技大學,自動化工程系,71
2014/9/1,南開科技大學,電機與資訊技術系,407
2014/9/1,南開科技大學,電機與資訊技術系,195
2014/9/1,南開科技大學,電機與資訊技術系綠色休閒創意組,63
2014/9/1,南開科技大學,電機與資訊技術系綠色能源與休閒創意組,29
2014/9/1,南開科技大學,電機與資訊技術系,76
2014/9/1,南開科技大學,機械工程系,135
2014/9/1,南開科技大學,機械工程系車輛組,337
2014/9/1,南開科技大學,機械工程系車輛組,150
2014/9/1,南開科技大學,機械工程系車輛與機電產業碩士班,27
2014/9/1,南開科技大學,生產與品質管理產業碩士專班,5
2014/9/1,南開科技大學,產學攜手車輛工程專班,30
2014/9/1,南開科技大學,福祉科技與服務管理系,163
2014/9/1,南開科技大學,福祉科技與服務管理系,26
2014/9/1,南開科技大學,福祉科技與服務管理系碩士班,36
2014/9/1,南開科技大學,福祉科技與服務管理系碩士班,115
2014/9/1,南開科技大學,餐飲管理系,295
2014/9/1,南開科技大學,餐飲管理系,131
2014/9/1,南開科技大學,數位旅遊管理系,72
2014/9/1,南開科技大學,雙軌訓練旗艦計畫-休閒事業管理系,11
2014/9/1,南開科技大學,休閒事業管理系,402
2014/9/1,南開科技大學,休閒事業管理系,241
2014/9/1,南開科技大學,休閒事業管理系碩士班,26
2014/9/1,中華科技大學,遊戲系統創新設計學位學程,100
2014/9/1,中華科技大學,文創與數位多媒體學位學程,86
2014/9/1,中華科技大學,企業管理系,484
2014/9/1,中華科技大學,【103】企業管理系--行銷物流門市服務專班,28
2014/9/1,中華科技大學,企業管理系,153
2014/9/1,中華科技大學,企業管理系經營管理碩士班,56
2014/9/1,中華科技大學,財務金融學系,274
2014/9/1,中華科技大學,財務金融學系,73
2014/9/1,中華科技大學,國際商務與行銷系,379
2014/9/1,中華科技大學,國際商務與行銷系,23
2014/9/1,中華科技大學,【102】資訊服務與創新應用,6
2014/9/1,中華科技大學,連鎖加盟服務創新產業碩士專班,1
2014/9/1,中華科技大學,生物科技系,264
2014/9/1,中華科技大學,生物科技系,65
2014/9/1,中華科技大學,生物科技系健康科技碩士班,23
2014/9/1,中華科技大學,生物科技系健康科技碩士在職專班,25
2014/9/1,中華科技大學,【101】美容生技專班,3
2014/9/1,中華科技大學,【101】美容生技專班,14
2014/9/1,中華科技大學,資訊管理系,476
2014/9/1,中華科技大學,資訊管理系,134
2014/9/1,中華科技大學,【-】半導體專班,1
2014/9/1,中華科技大學,【-】資訊管理系半導體專班,38
2014/9/1,中華科技大學,電機工程系,320
2014/9/1,中華科技大學,電機工程系,97
2014/9/1,中華科技大學,電子工程系,252
2014/9/1,中華科技大學,電子工程系,79
2014/9/1,中華科技大學,電子工程系,26
2014/9/1,中華科技大學,電子工程系,4
2014/9/1,中華科技大學,航空電子系,241
2014/9/1,中華科技大學,航空電子系,49
2014/9/1,中華科技大學,資訊工程系,348
2014/9/1,中華科技大學,資訊工程系,25
2014/9/1,中華科技大學,機械工程系,366
2014/9/1,中華科技大學,【103】機械工程學系--精密加工專班,30
2014/9/1,中華科技大學,機械工程系,121
2014/9/1,中華科技大學,機械工程系機電光碩士班,30
2014/9/1,中華科技大學,機械工程系機電光碩士在職專班,9
2014/9/1,中華科技大學,航空機械系,505
2014/9/1,中華科技大學,航空機械系,27
2014/9/1,中華科技大學,航空機械系飛機系統工程碩士班,34
2014/9/1,中華科技大學,航空機械系飛機系統工程碩士在職專班,13
2014/9/1,中華科技大學,土木工程系,158
2014/9/1,中華科技大學,土木工程系,30
2014/9/1,中華科技大學,土木工程系土木防災與管理碩士班,55
2014/9/1,中華科技大學,土木工程系土木防災與管理碩士在職專班,44
2014/9/1,中華科技大學,工業工程與管理系,280
2014/9/1,中華科技大學,工業工程與管理系,70
2014/9/1,中華科技大學,航空電子產業專班,21
2014/9/1,中華科技大學,航空維修產業專班,182
2014/9/1,中華科技大學,建築系,535
2014/9/1,中華科技大學,建築系,61
2014/9/1,中華科技大學,建築系,22
2014/9/1,中華科技大學,建築系,10
2014/9/1,中華科技大學,食品科學系,309
2014/9/1,中華科技大學,食品科學系,5
2014/9/1,中華科技大學,餐飲管理系,497
2014/9/1,中華科技大學,餐飲管理系,145
2014/9/1,中華科技大學,觀光餐旅系,246
2014/9/1,中華科技大學,觀光餐旅系,109
2014/9/1,中華科技大學,航空服務管理系,374
2014/9/1,中華科技大學,航空服務管理系,12
2014/9/1,中華科技大學,航空服務管理系航空運輸碩士班,42
2014/9/1,中華科技大學,航空服務管理系航空運輸碩士在職專班,23
2014/9/1,僑光科技大學,(應用)華語(文)學系,98
2014/9/1,僑光科技大學,(應用)華語(文)學系,103
2014/9/1,僑光科技大學,應用英語科,135
2014/9/1,僑光科技大學,應用英語學系,394
2014/9/1,僑光科技大學,應用英語學系,109
2014/9/1,僑光科技大學,生活創意設計系,277
2014/9/1,僑光科技大學,生活創意設計系,142
2014/9/1,僑光科技大學,電腦輔助工業設計系,216
2014/9/1,僑光科技大學,電腦輔助工業設計系,49
2014/9/1,僑光科技大學,會計(資訊)科,48
2014/9/1,僑光科技大學,會計(與)(資訊)(科技)(系統)學系,201
2014/9/1,僑光科技大學,會計(與)(資訊)(科技)(系統)學系,82
2014/9/1,僑光科技大學,企業管理科,137
2014/9/1,僑光科技大學,企業管理科,36
2014/9/1,僑光科技大學,企業管理科,49
2014/9/1,僑光科技大學,企業管理學系,532
2014/9/1,僑光科技大學,企業管理學系,364
2014/9/1,僑光科技大學,企業管理學系,30
2014/9/1,僑光科技大學,企業管理學系,33
